year,issue_d_time,final_d_time,emp_length_int,home_ownership,income_category,annual_inc,income_cat,loan_amount,term,purpose,interest_payments,loan_condition_cat,interest_rate,grade,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
2011,884,822,10.0,MORTGAGE,Low,94000,1,4800,36months,home_improvement,Low,0,10.99,B,13.03,5565,4800.0,0,157.13,ulster
2013,31,31,4.0,MORTGAGE,Low,78000,1,17000,60months,credit_card,High,0,14.3,C,17.86,9557,5398.38,0,398.21,ulster
2013,61,487,4.0,MORTGAGE,Low,23000,1,5550,36months,debt_consolidation,Low,0,6.62,A,26.51,5820956024,5550.0,0,170.41,leinster
2013,61,0,8.0,OWN,Low,52000,1,11200,36months,debt_consolidation,Low,0,10.99,B,7.78,9530,7710.45,0,366.63,munster
2010,1188,791,10.0,OWN,Low,87000,1,10000,36months,debt_consolidation,High,0,16.45,E,14.01,12742,10000.0,0,353.8,leinster
2011,1006,31,0.5,MORTGAGE,Low,60000,1,16000,60months,debt_consolidation,Low,0,9.63,B,13.16,18816,14637.2,0,337.05,Northern-Irl
2013,61,184,10.0,MORTGAGE,Low,50000,1,16000,60months,debt_consolidation,High,1,17.76,D,5.69,7679,3641.76,0,404.21,cannught
2011,1006,671,4.0,RENT,Low,33000,1,4800,36months,moving,High,0,14.91,D,16.95,5941932323,4800.0,0,166.19,ulster
2013,92,549,6.0,RENT,Low,57000,1,10000,36months,debt_consolidation,High,0,18.55,D,25.87,11100000000,10000.0,0,364.29,ulster
2010,1127,1005,0.5,RENT,Low,48600,1,12000,36months,debt_consolidation,Low,0,6.91,A,18.1,13296,12000.0,0,370.04,ulster
2010,1218,1461,2.0,RENT,Low,50000,1,10800,36months,debt_consolidation,Low,0,10.75,B,7.97,12000,10800.0,0,352.31,ulster
2013,153,0,10.0,MORTGAGE,Low,100000,1,30000,36months,debt_consolidation,High,0,16.78,C,14.82,30916,22932.06,0,1066.3,leinster
2013,61,0,7.0,RENT,Low,35000,1,12250,36months,debt_consolidation,High,0,19.2,D,27.54,11706,8119.05,0,450.28,Northern-Irl
2008,2132,2132,4.0,RENT,Low,39948,1,10000,36months,debt_consolidation,Low,1,8.32,A,14.54,6208,4950.94,226,314.85,ulster
2013,61,487,3.0,MORTGAGE,Low,56000,1,14000,36months,debt_consolidation,High,0,21.7,E,22.03,16100000000,14000.0,0,532.5,cannught
2011,853,1187,4.0,MORTGAGE,Low,45000,1,5000,36months,debt_consolidation,Low,0,6.03,A,19.07,5261,5000.0,0,152.18,leinster
2013,153,61,10.0,MORTGAGE,Low,77000,1,10000,60months,debt_consolidation,High,0,16.78,C,19.76,13199,10000.0,0,247.35,Northern-Irl
2010,1371,1767,2.0,RENT,Low,38400,1,6000,36months,other,High,0,13.85,C,13.59,6672,6000.0,0,204.63,cannught
2013,153,549,10.0,MORTGAGE,High,270000,3,21000,36months,debt_consolidation,Low,0,7.62,A,3.92,2227930265,21000.0,0,654.39,ulster
2013,92,0,10.0,RENT,Low,60000,1,10000,36months,debt_consolidation,High,0,15.1,C,16.62,9025,6756.75,0,347.15,leinster
2013,31,457,8.0,MORTGAGE,Low,41000,1,6000,36months,credit_card,Low,0,10.99,B,25.06,6489698635,6000.0,0,196.41,cannught
2013,92,0,10.0,RENT,Medium,110000,2,16000,36months,debt_consolidation,High,0,19.52,D,3.63,15358,10588.59,0,590.72,Northern-Irl
2013,92,0,1.0,MORTGAGE,Low,59650,1,12200,60months,credit_card,High,0,16.2,C,25.33,8045,4307.27,0,297.98,leinster
2013,31,31,6.0,MORTGAGE,Low,30000,1,10050,60months,debt_consolidation,High,0,21.48,E,23.92,6591,2808.72,0,274.61,leinster
2013,31,0,3.0,MORTGAGE,Low,48250,1,17325,60months,debt_consolidation,High,0,22.4,E,15.95,11577,4760.0,0,482.45,cannught
2011,976,518,4.0,RENT,Low,60000,1,8000,60months,other,High,0,18.25,F,7.7,10900000000,8000.0,0,204.24,leinster
2013,122,334,10.0,RENT,Low,40339,1,7500,36months,debt_consolidation,Low,0,12.35,B,4.61,8565764542,7500.0,0,250.37,munster
2011,1065,0,0.5,MORTGAGE,Medium,125000,2,25000,60months,home_improvement,High,0,15.28,D,7.61,35225,24361.49,0,598.43,munster
2013,153,0,8.0,OWN,Low,35000,1,6000,36months,car,Low,0,8.9,A,18.07,5520,4701.29,0,190.52,ulster
2011,1037,1370,2.0,RENT,Low,72000,1,12000,60months,credit_card,High,0,13.43,C,18.83,13610,12000.0,0,275.69,Northern-Irl
2011,792,426,8.0,RENT,Low,23340,1,5300,36months,debt_consolidation,Low,0,7.9,A,9.67,5969497724,5300.0,0,165.84,munster
2013,122,0,4.0,RENT,Low,42000,1,10000,36months,credit_card,Low,0,11.55,B,6.74,9239,7469.77,0,330.0,cannught
2007,2253,1857,0.5,RENT,Low,45000,1,6625,36months,moving,High,0,14.38,E,18.32,8194,6625.0,0,227.66,leinster
2011,915,0,0.5,RENT,Low,26004,1,1500,60months,other,High,0,16.49,D,18.0,1950,1253.36,0,36.87,munster
2013,122,275,7.0,RENT,Low,58000,1,6000,36months,car,High,0,17.76,D,20.22,7208,6000.0,0,216.2,leinster
2013,31,579,2.0,MORTGAGE,Low,74500,1,24000,60months,debt_consolidation,High,0,19.97,D,29.01,2595631481,24000.0,0,635.46,cannught
2013,153,761,5.0,RENT,Low,36000,1,15875,60months,debt_consolidation,High,1,24.89,F,33.66,3635,415.1,2241,464.93,Northern-Irl
2011,1065,1370,0.5,RENT,Low,80000,1,10000,36months,credit_card,Low,0,10.37,B,17.11,10958,9999.99,0,324.42,ulster
2013,92,365,3.0,RENT,Low,45000,1,11000,36months,debt_consolidation,High,1,18.55,D,19.84,6011,3860.88,0,400.72,cannught
2011,1096,184,0.5,MORTGAGE,Low,60000,1,12000,60months,debt_consolidation,Low,0,10.36,B,18.44,15400000000,12000.0,0,257.1,leinster
2013,92,549,10.0,OWN,Low,58200,1,8000,36months,credit_card,Low,0,9.99,B,13.3,8486737903,8000.0,0,258.1,leinster
2013,31,0,10.0,MORTGAGE,Medium,119000,2,25000,36months,credit_card,Low,0,7.62,A,26.27,19476,16748.49,0,779.04,munster
2013,61,0,9.0,RENT,Low,27000,1,9450,36months,debt_consolidation,High,0,13.67,B,22.31,8358,6428.02,0,321.47,ulster
2013,61,31,10.0,MORTGAGE,Low,75000,1,12000,60months,debt_consolidation,High,0,15.61,C,21.58,7234,3906.75,0,289.34,munster
2013,61,92,8.0,MORTGAGE,Medium,112000,2,23675,36months,debt_consolidation,High,0,23.1,E,18.03,3159211509,23675.0,0,917.69,ulster
2009,1767,1401,1.0,MORTGAGE,Low,53500,1,20000,36months,other,Low,0,12.53,C,10.56,24091,19999.99,0,669.33,ulster
2013,31,0,5.0,MORTGAGE,Low,100000,1,23325,60months,debt_consolidation,High,0,17.76,D,33.28,14731,7318.62,0,589.27,munster
2013,31,365,10.0,OWN,High,220000,3,30000,36months,debt_consolidation,Low,0,7.9,A,19.33,32243,30000.0,0,938.71,Northern-Irl
2013,153,457,5.0,MORTGAGE,Low,75000,1,19800,60months,credit_card,High,1,16.78,C,19.55,9224,3266.96,2368,489.75,leinster
2011,945,1553,5.0,MORTGAGE,Low,60000,1,20000,60months,small_business,Low,1,10.59,B,8.7,4347,1025.73,2632,430.78,leinster
2013,153,0,10.0,MORTGAGE,Low,48000,1,16500,36months,debt_consolidation,Low,0,6.03,A,12.0,14061,12571.97,0,502.19,Northern-Irl
2013,61,426,3.0,MORTGAGE,Low,30000,1,9750,36months,debt_consolidation,High,1,18.55,D,24.24,4262,2673.29,0,355.19,Northern-Irl
2013,92,92,1.0,OWN,Low,49000,1,5150,36months,debt_consolidation,Low,0,6.03,A,23.29,5587909999,5150.0,0,156.75,leinster
2013,61,0,10.0,MORTGAGE,Low,80000,1,8400,36months,debt_consolidation,Low,0,10.99,B,33.03,7146,5781.72,0,274.97,leinster
2013,122,0,10.0,RENT,Low,80000,1,5000,36months,other,High,0,19.52,D,28.01,5168,3625.52,0,184.6,cannught
2013,31,0,0.5,MORTGAGE,Low,72000,1,6500,36months,credit_card,High,0,13.53,B,13.68,5515,4227.9,0,220.68,ulster
2013,153,153,3.0,MORTGAGE,Low,43500,1,10000,36months,debt_consolidation,Low,0,11.55,B,24.97,11700000000,10000.0,0,330.0,leinster
2013,122,0,3.0,RENT,Low,48000,1,8000,36months,credit_card,High,0,18.25,D,15.0,8126,5829.07,0,290.23,Northern-Irl
2013,122,549,6.05,OWN,Low,30000,1,9950,36months,credit_card,Low,1,12.35,B,17.82,4370,2405.09,1051,332.15,Northern-Irl
2013,31,0,10.0,RENT,Low,40000,1,12000,36months,debt_consolidation,High,0,13.53,B,20.64,9777,7451.31,0,407.4,ulster
2009,1675,1370,10.0,RENT,Low,93000,1,21000,36months,debt_consolidation,High,1,16.95,E,14.76,26701,18782.16,2223,748.17,munster
2011,1065,0,3.0,RENT,Medium,110000,2,10000,60months,debt_consolidation,High,0,18.99,F,12.93,15001,9472.42,0,259.36,Northern-Irl
2011,792,31,2.0,MORTGAGE,Low,95000,1,27000,60months,other,High,0,19.42,E,14.51,34696,19936.31,0,706.65,Northern-Irl
2013,92,0,0.5,OWN,Low,51000,1,8500,36months,credit_card,High,0,16.2,C,19.94,8091,5976.26,0,299.68,Northern-Irl
2013,31,0,10.0,RENT,Low,78000,1,16000,36months,debt_consolidation,High,0,17.57,D,9.96,13799,9714.12,0,575.0,munster
2011,762,730,10.0,MORTGAGE,Low,50004,1,15000,60months,debt_consolidation,High,1,18.25,D,21.41,10690,4432.24,1524,382.95,munster
2013,31,699,5.0,OWN,Low,52000,1,3000,36months,debt_consolidation,High,0,18.25,D,26.1,3090056911,3000.0,0,108.84,ulster
2013,92,31,10.0,MORTGAGE,Low,75000,1,8500,36months,other,High,0,18.55,D,14.64,8051,5651.33,0,309.65,cannught
2013,92,457,3.0,MORTGAGE,Medium,107000,2,28000,60months,debt_consolidation,Low,1,11.99,B,7.28,10796,4349.18,3324,622.71,leinster
2013,92,0,10.0,RENT,Low,88480,1,29000,60months,credit_card,High,0,23.4,E,19.99,22253,9080.34,0,824.21,Northern-Irl
2011,884,822,7.0,MORTGAGE,Low,97000,1,35000,60months,debt_consolidation,High,0,13.49,C,22.09,43050,35000.0,0,805.17,cannught
2013,92,0,10.0,OWN,Low,90000,1,7000,36months,debt_consolidation,High,0,23.4,E,6.11,7355,4770.86,0,272.43,leinster
2011,884,487,3.0,MORTGAGE,Medium,150000,2,20200,60months,home_improvement,High,0,18.79,E,4.78,29400000000,20200.0,0,521.67,Northern-Irl
2013,92,31,2.0,MORTGAGE,Low,97000,1,20000,36months,debt_consolidation,Low,0,6.97,A,7.53,16046,14017.82,0,617.27,ulster
2011,1096,699,7.0,MORTGAGE,Low,55777,1,6000,36months,debt_consolidation,High,0,14.54,D,22.96,7438,6000.0,0,206.65,munster
2013,61,0,1.0,RENT,Low,35000,1,6800,36months,credit_card,Low,0,12.99,B,29.97,5956,4639.94,0,229.09,leinster
2013,61,31,10.0,MORTGAGE,Low,62982,1,7750,36months,debt_consolidation,High,0,17.1,C,14.02,6917,4951.2,0,276.7,ulster
2013,31,31,5.0,MORTGAGE,High,232000,3,28000,60months,debt_consolidation,High,0,19.97,D,7.18,3794870986,28000.0,0,741.37,Northern-Irl
2007,2345,2862,1.0,MORTGAGE,Medium,150000,2,7500,36months,home_improvement,Low,0,8.07,A,2.72,7826,7500.0,0,235.25,Northern-Irl
2010,1461,1095,5.0,RENT,Low,72000,1,7400,36months,debt_consolidation,High,0,15.65,D,9.32,9317,7400.0,0,258.9,ulster
2011,1037,640,3.0,RENT,Low,42000,1,10000,36months,debt_consolidation,Low,0,6.92,A,15.51,1107904021,10000.0,0,308.41,ulster
2013,31,0,10.0,OWN,Medium,136000,2,8000,36months,other,High,0,13.53,B,13.93,6518,4967.14,0,271.6,leinster
2013,153,699,6.0,RENT,Low,30000,1,4000,36months,debt_consolidation,High,1,16.78,C,6.16,1342,535.72,490,142.18,leinster
2013,61,92,2.0,RENT,Low,40000,1,5500,36months,credit_card,Low,0,8.9,A,27.75,6188659998,5500.0,0,174.65,leinster
2013,92,0,0.5,RENT,Low,62000,1,10000,36months,debt_consolidation,Low,0,9.99,B,17.11,8707,7210.43,0,322.63,leinster
2011,1037,1340,2.0,RENT,Low,37000,1,2000,36months,debt_consolidation,Low,0,5.42,A,17.81,2076,2000.0,0,60.32,leinster
2013,31,0,8.0,OWN,Low,90000,1,16000,60months,debt_consolidation,High,0,14.47,C,8.84,9402,5308.76,0,376.21,ulster
2013,92,153,10.0,MORTGAGE,Low,40123,1,5000,36months,home_improvement,Low,0,8.6,A,8.86,5581453799,5000.0,0,158.07,leinster
2009,1675,1309,2.0,RENT,Low,14000,1,4000,36months,other,Low,0,11.89,B,8.23,4773,4000.0,0,132.66,Northern-Irl
2011,792,1340,1.0,RENT,Low,36000,1,10200,36months,wedding,Low,0,12.69,B,15.5,10808,10200.0,0,342.16,leinster
2010,1402,1036,6.0,MORTGAGE,Medium,123000,2,4750,36months,debt_consolidation,Low,0,10.99,B,24.39,5596,4750.01,0,155.5,ulster
2011,762,791,3.0,MORTGAGE,Low,35000,1,15000,36months,credit_card,High,0,14.27,C,12.58,17994,15000.0,0,514.64,munster
2013,122,0,7.0,MORTGAGE,High,520000,3,21000,36months,credit_card,Low,0,10.64,B,7.13,19145,15736.59,0,683.94,Northern-Irl
2010,1310,1645,0.5,RENT,Low,12000,1,2200,36months,major_purchase,Low,0,13.23,C,4.8,2399,2200.0,0,74.38,cannught
2013,153,0,10.0,RENT,Low,48000,1,17000,36months,debt_consolidation,High,0,15.88,C,21.57,17303,13036.2,0,596.67,cannught
2013,153,487,1.0,MORTGAGE,Medium,125000,2,24000,36months,debt_consolidation,Low,1,10.64,B,16.77,11726,7143.37,2346,781.65,munster
2011,1096,1309,9.0,RENT,Low,88000,1,25000,36months,debt_consolidation,High,0,16.02,D,14.78,29394,24999.98,0,879.18,Northern-Irl
2013,31,184,10.0,MORTGAGE,Low,42000,1,10000,36months,debt_consolidation,High,0,15.1,C,24.71,1185319738,10000.0,0,347.15,leinster
2013,31,0,3.0,MORTGAGE,Medium,112000,2,8000,36months,debt_consolidation,High,0,14.98,C,4.33,6931,5166.86,0,277.25,cannught
2013,92,31,9.0,RENT,Low,63000,1,18000,36months,debt_consolidation,High,0,20.2,D,28.06,17440,11873.71,0,670.79,leinster
2011,823,1156,10.0,MORTGAGE,Low,57600,1,10500,36months,debt_consolidation,Low,0,6.62,A,20.19,11136,10500.0,0,322.39,ulster
2010,1341,1064,5.0,RENT,Low,84000,1,9000,36months,credit_card,Low,0,11.36,B,18.03,10643,9000.0,0,296.2,ulster
2009,1492,1126,9.0,RENT,Medium,102000,2,15000,36months,credit_card,Low,0,8.94,A,7.31,17150,15000.0,0,476.58,leinster
2011,853,1095,4.0,MORTGAGE,Low,60000,1,8650,36months,home_improvement,Low,0,7.51,A,11.14,9221,8650.0,0,269.11,Northern-Irl
2011,976,0,4.0,OWN,Low,85000,1,9800,60months,debt_consolidation,Low,0,12.99,C,17.66,12431,8899.52,0,222.93,leinster
2011,915,518,8.0,RENT,Low,55200,1,15000,36months,credit_card,High,0,18.39,E,19.33,1960988875,15000.0,0,545.23,ulster
2013,153,31,10.0,RENT,Low,90800,1,10000,36months,debt_consolidation,High,0,14.33,C,13.16,12222,10000.0,0,343.39,ulster
2013,31,0,10.0,RENT,Low,52000,1,10200,60months,debt_consolidation,High,0,16.2,C,17.1,6228,3287.42,0,249.13,ulster
2013,153,31,0.5,MORTGAGE,Low,68000,1,30225,60months,debt_consolidation,High,0,20.8,E,15.21,22800,10353.29,0,814.3,cannught
2013,153,0,10.0,MORTGAGE,Low,44000,1,16000,36months,credit_card,Low,0,7.62,A,11.73,14445,12585.82,0,498.59,cannught
2013,61,31,10.0,RENT,Low,50000,1,10000,36months,other,Low,0,11.99,B,17.86,8303,6556.92,0,332.1,Northern-Irl
2013,92,426,0.5,MORTGAGE,Low,34029,1,10000,36months,credit_card,Low,0,8.6,A,19.32,1079127116,10000.0,0,316.14,cannught
2013,31,275,8.0,RENT,Low,62000,1,12000,36months,debt_consolidation,High,0,20.2,D,4.7,1470387222,12000.0,0,447.19,cannught
2013,92,275,6.05,MORTGAGE,Low,23856,1,6925,36months,debt_consolidation,Low,1,9.99,B,21.03,4019,3202.44,0,223.42,ulster
2013,122,365,9.0,MORTGAGE,Low,95000,1,25000,36months,credit_card,High,0,17.76,D,21.29,30100000000,25000.0,0,900.81,Northern-Irl
2013,61,0,0.5,MORTGAGE,Low,48360,1,15000,36months,debt_consolidation,Low,0,9.67,B,20.27,12522,10388.5,0,481.69,leinster
2011,976,31,10.0,RENT,Medium,190000,2,35000,60months,debt_consolidation,High,0,19.29,E,20.06,31729,19356.24,0,577.48,Northern-Irl
2011,884,518,10.0,MORTGAGE,Medium,180000,2,12000,36months,debt_consolidation,Low,0,12.99,C,22.3,1454961943,12000.0,0,404.27,Northern-Irl
2013,122,0,3.0,MORTGAGE,Low,87370,1,35000,36months,debt_consolidation,High,0,15.22,C,18.82,34077,25795.96,0,1217.07,Northern-Irl
2011,1006,610,0.5,OWN,Low,10980,1,1500,36months,renewable_energy,Low,0,7.29,A,14.86,1673805277,1500.0,0,46.52,leinster
2010,1218,122,2.0,MORTGAGE,Low,36000,1,9000,60months,home_improvement,Low,0,7.88,A,16.0,1091394244,9000.0,0,181.98,leinster
2013,31,0,2.0,RENT,Low,75000,1,10000,36months,debt_consolidation,Low,0,7.9,A,11.7,7823,6690.44,0,312.91,leinster
2013,92,610,4.0,RENT,Low,62000,1,20000,36months,house,Low,0,8.6,A,21.45,208155471,20000.0,0,632.28,Northern-Irl
2013,122,275,6.05,MORTGAGE,Low,44450,1,18825,36months,credit_card,High,1,17.1,C,23.41,14024,8220.31,1926,672.1,ulster
2009,1614,1248,1.0,RENT,Low,44208,1,7600,36months,credit_card,Low,0,7.74,A,5.67,8541,7600.0,0,237.27,ulster
2013,122,245,10.0,RENT,Low,75000,1,15000,36months,debt_consolidation,High,0,19.52,D,9.36,18900000000,15000.0,0,553.8,ulster
2009,1706,2313,6.0,RENT,Low,63800,1,11200,36months,small_business,Low,1,13.16,C,4.25,1970,1037.91,458,378.23,ulster
2013,31,31,6.05,RENT,Low,90000,1,9450,36months,medical,High,0,13.98,C,3.89,7749,5853.57,0,322.89,Northern-Irl
2011,1065,671,6.05,RENT,Low,25200,1,3000,36months,debt_consolidation,Low,0,7.66,A,7.43,33700000000,3000.0,0,93.54,ulster
2013,122,0,0.5,RENT,Low,26400,1,3000,36months,vacation,High,0,13.68,C,1.14,2858,2223.86,0,102.07,Northern-Irl
2013,31,0,10.0,MORTGAGE,Low,73000,1,9000,36months,home_improvement,Low,0,10.99,B,18.41,7363,5928.9,0,294.61,leinster
2011,945,1645,6.05,OWN,Low,85000,1,4300,36months,other,Low,0,11.99,B,1.51,4343,4300.0,0,142.81,ulster
2013,31,306,10.0,MORTGAGE,High,235000,3,32000,60months,debt_consolidation,High,0,22.9,E,9.41,40157,32000.0,0,900.26,ulster
2011,1037,0,6.0,MORTGAGE,Low,67000,1,7500,60months,debt_consolidation,Low,0,10.74,B,15.4,9236,7020.16,0,162.1,leinster
2011,976,730,5.0,RENT,Low,69000,1,18000,60months,debt_consolidation,High,0,13.49,C,15.79,23135,18000.0,0,414.09,leinster
2008,1857,2132,9.0,MORTGAGE,Low,54000,1,13000,36months,credit_card,Low,0,12.53,C,14.38,14691,13000.0,0,435.07,Northern-Irl
2010,1310,944,3.0,RENT,Low,33660,1,1800,36months,debt_consolidation,Low,0,7.51,A,13.05,2016,1800.0,0,56.0,leinster
2009,1492,1126,3.0,OWN,Low,97000,1,12000,36months,debt_consolidation,Low,0,11.83,B,2.09,14308,12000.0,0,397.61,Northern-Irl
2013,61,0,1.0,MORTGAGE,Low,35401,1,10000,60months,debt_consolidation,High,0,17.1,C,15.86,6476,3325.51,0,249.07,leinster
2013,122,31,5.0,RENT,Medium,110000,2,20000,36months,debt_consolidation,High,0,21.15,E,21.71,20418,13722.56,0,755.05,ulster
2013,122,122,10.0,MORTGAGE,Low,36000,1,6000,36months,debt_consolidation,Low,0,11.99,B,9.67,7030000000,6000.0,0,199.26,leinster
2011,853,0,10.0,MORTGAGE,Low,63000,1,24700,60months,debt_consolidation,High,0,17.58,D,19.14,31911,19802.42,0,621.59,leinster
2010,1310,1583,1.0,RENT,Low,86004,1,20000,60months,debt_consolidation,High,1,15.58,D,17.54,5425,2486.03,508,328.31,ulster
2011,853,1036,2.0,RENT,Low,45000,1,3600,36months,credit_card,Low,0,6.03,A,11.52,3843,3600.0,0,109.57,Northern-Irl
2013,153,0,3.0,OWN,Low,70000,1,17000,60months,debt_consolidation,High,0,14.33,C,16.18,11152,6451.26,0,398.48,Northern-Irl
2013,61,0,8.0,MORTGAGE,Low,50310,1,15000,60months,credit_card,High,0,19.2,D,17.44,10160,4814.23,0,390.77,leinster
2013,153,0,9.0,MORTGAGE,Low,24000,1,8325,36months,credit_card,High,0,14.33,C,17.95,8289,6415.57,0,285.87,cannught
2013,31,0,10.0,MORTGAGE,Low,58000,1,25975,60months,debt_consolidation,High,0,22.4,E,24.46,18081,7508.64,0,723.33,cannught
2011,823,457,10.0,RENT,Medium,102000,2,12000,36months,debt_consolidation,High,0,17.27,D,13.84,1544917833,12000.0,0,429.45,ulster
2013,122,0,10.0,RENT,Low,69978,1,20000,36months,debt_consolidation,High,0,17.76,D,22.82,20178,14591.99,0,720.65,ulster
2011,1065,1492,4.0,RENT,Low,12000,1,2400,36months,debt_consolidation,Low,1,6.92,A,22.3,665,553.68,0,74.02,munster
2013,153,0,2.0,RENT,Low,60000,1,23675,60months,other,High,0,24.5,F,22.49,19951,7987.1,0,687.97,Northern-Irl
2013,61,426,10.0,OWN,Low,65000,1,4800,36months,debt_consolidation,High,1,14.3,C,18.71,2461,1378.05,485,164.76,munster
2011,853,92,10.0,RENT,Low,69000,1,12000,60months,debt_consolidation,High,0,15.99,D,15.06,1728764996,12000.0,0,291.76,leinster
2013,122,0,6.0,RENT,Low,50000,1,20000,60months,debt_consolidation,High,0,21.15,E,21.12,15191,6809.54,0,542.76,munster
2013,31,61,10.0,MORTGAGE,Low,68000,1,15000,36months,credit_card,Low,0,10.99,B,13.7,1730784001,15000.0,0,491.01,ulster
2013,92,0,8.0,MORTGAGE,Medium,120000,2,35000,60months,credit_card,High,0,23.7,F,33.62,27263,10902.26,0,1000.8,Northern-Irl
2013,92,396,10.0,RENT,Low,76243,1,15000,60months,debt_consolidation,High,0,23.7,F,7.26,19008,15000.0,0,428.92,ulster
2011,915,1005,9.0,MORTGAGE,Low,62500,1,8000,36months,small_business,Low,0,11.49,B,15.01,9097,7999.99,0,263.78,ulster
2013,153,306,2.0,RENT,Low,42000,1,2800,36months,credit_card,High,0,13.68,C,5.57,3280,2800.0,0,95.27,cannught
2007,2253,2922,9.0,MORTGAGE,Low,45000,1,19650,36months,debt_consolidation,High,0,17.54,G,25.63,20218,19650.0,0,705.87,Northern-Irl
2010,1341,1522,4.0,OWN,Low,58000,1,6400,36months,vacation,High,0,13.48,C,8.11,7384,6400.0,0,217.13,ulster
2008,2071,2436,1.0,RENT,Low,21000,1,2500,36months,debt_consolidation,High,1,13.24,D,3.94,1109,725.97,80,84.53,ulster
2013,31,153,10.0,MORTGAGE,Medium,138000,2,35000,60months,debt_consolidation,High,1,19.22,D,9.37,17331,7736.32,0,912.17,Northern-Irl
2013,31,0,1.0,MORTGAGE,Low,45000,1,6625,36months,debt_consolidation,High,0,13.98,C,26.93,5659,4300.43,0,226.37,cannught
2010,1310,1461,4.0,MORTGAGE,Low,62000,1,3000,36months,credit_card,High,0,14.84,D,21.83,3552,3000.0,0,103.77,Northern-Irl
2013,31,31,2.0,RENT,Low,58000,1,12000,36months,debt_consolidation,Low,0,9.67,B,17.92,9248,7609.01,0,385.35,ulster
2013,122,31,10.0,MORTGAGE,Medium,100800,2,5000,36months,debt_consolidation,Low,0,9.99,B,26.73,4354,3605.99,0,161.32,Northern-Irl
2013,61,0,4.0,RENT,Low,69759,1,24000,36months,debt_consolidation,High,0,14.3,C,25.39,28418,23597.17,0,823.77,munster
2013,122,0,1.0,MORTGAGE,Medium,110000,2,6000,36months,credit_card,High,0,14.3,C,14.25,5355,4069.64,0,205.95,ulster
2013,92,184,7.0,RENT,Low,60000,1,6600,36months,debt_consolidation,Low,0,10.99,B,20.8,7557,6600.0,0,216.05,ulster
2013,122,275,7.0,RENT,Low,50000,1,17325,36months,debt_consolidation,High,0,16.78,C,25.56,2106749022,17325.0,0,615.79,Northern-Irl
2011,976,1553,1.0,RENT,Low,71040,1,13100,36months,car,Low,0,7.49,A,2.75,13488,13100.0,0,407.44,ulster
2009,1492,1126,4.0,RENT,Low,14400,1,5500,36months,other,Low,0,11.48,B,12.08,6525,5500.01,0,181.33,cannught
2011,1006,1248,7.0,RENT,Medium,185000,2,25000,36months,moving,Low,0,12.68,C,4.1,28233,25000.01,0,838.51,Northern-Irl
2010,1249,153,10.0,MORTGAGE,Low,60000,1,20000,60months,debt_consolidation,High,0,13.61,C,11.76,276508493,20000.0,0,461.34,ulster
2011,853,487,4.0,RENT,Low,61400,1,6000,36months,wedding,High,0,15.96,C,20.72,7585362744,6000.0,0,210.83,Northern-Irl
2013,31,0,4.0,RENT,Low,60000,1,15000,36months,debt_consolidation,High,0,13.53,B,17.55,12222,9314.35,0,509.25,leinster
2011,945,0,6.05,MORTGAGE,Low,41700,1,21250,60months,other,Low,0,12.99,C,28.86,26525,18873.32,0,483.4,cannught
2013,61,245,2.0,MORTGAGE,Low,83000,1,20000,36months,debt_consolidation,High,0,15.61,C,15.46,2388069359,20000.0,0,699.3,cannught
2013,92,0,6.05,RENT,Low,20000,1,6000,36months,debt_consolidation,Low,0,6.03,A,12.48,4930,4396.82,0,182.62,munster
2013,92,122,5.0,OWN,Low,71280,1,14400,36months,credit_card,High,0,15.61,C,8.28,17600000000,14400.0,0,503.5,leinster
2013,122,640,7.0,RENT,Low,90000,1,24000,36months,debt_consolidation,High,0,13.67,B,20.01,25781,24000.0,0,816.43,Northern-Irl
